year,county,sex,race,deaths
2011,UNKNOWN,Male,American Indian or Alaska Native,0.0
2011,UNKNOWN,Male,Asian,0.0
2011,UNKNOWN,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,UNKNOWN,Male,Other,0.0
2011,UNKNOWN,Male,Unknown,0.0
2011,UNKNOWN,Male,More than one race,0.0
2011,Adair,Male,White,5.0
2011,Adair,Male,Black or African American,0.0
2011,Adair,Male,American Indian or Alaska Native,6.0
2011,Adair,Male,Asian,0.0
2011,Adair,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Adair,Male,Other,0.0
2011,Adair,Male,Unknown,0.0
2011,Adair,Male,More than one race,0.0
2011,Alfalfa,Male,White,0.0
2011,Alfalfa,Male,Black or African American,0.0
2011,Alfalfa,Male,American Indian or Alaska Native,0.0
2011,Alfalfa,Male,Asian,0.0
2011,Alfalfa,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Alfalfa,Male,Other,0.0
2011,Alfalfa,Male,Unknown,0.0
2011,Alfalfa,Male,More than one race,0.0
2011,Atoka,Male,White,10.0
2011,Atoka,Male,Black or African American,0.0
2011,Atoka,Male,American Indian or Alaska Native,0.0
2011,Atoka,Male,Asian,0.0
2011,Atoka,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Atoka,Male,Other,0.0
2011,Atoka,Male,Unknown,0.0
2011,Atoka,Male,More than one race,0.0
2011,Beaver,Male,White,0.0
2011,Beaver,Male,Black or African American,0.0
2011,Beaver,Male,American Indian or Alaska Native,0.0
2011,Beaver,Male,Asian,0.0
2011,Beaver,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Beaver,Male,Other,0.0
2011,Beaver,Male,Unknown,0.0
2011,Beaver,Male,More than one race,0.0
2011,Beckham,Male,White,17.0
2011,Beckham,Male,Black or African American,0.0
2011,Beckham,Male,American Indian or Alaska Native,0.0
2011,Beckham,Male,Asian,0.0
2011,Beckham,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Beckham,Male,Other,0.0
2011,Beckham,Male,Unknown,0.0
2011,Beckham,Male,More than one race,0.0
2011,Blaine,Male,White,5.0
2011,Blaine,Male,Black or African American,0.0
2011,Blaine,Male,American Indian or Alaska Native,0.0
2011,Blaine,Male,Asian,0.0
2011,Blaine,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Blaine,Male,Other,0.0
2011,Blaine,Male,Unknown,0.0
2011,Blaine,Male,More than one race,0.0
2011,Bryan,Male,White,26.0
2011,Bryan,Male,Black or African American,0.0
2011,Bryan,Male,American Indian or Alaska Native,0.0
2011,Bryan,Male,Asian,0.0
2011,Bryan,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Bryan,Male,Other,0.0
2011,Bryan,Male,Unknown,0.0
2011,Bryan,Male,More than one race,0.0
2011,Caddo,Male,White,12.0
2011,Caddo,Male,Black or African American,0.0
2011,Caddo,Male,American Indian or Alaska Native,12.0
2011,Caddo,Male,Asian,0.0
2011,Caddo,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Caddo,Male,Other,0.0
2011,Caddo,Male,Unknown,0.0
2011,Caddo,Male,More than one race,0.0
2011,Canadian,Male,White,52.0
2011,Canadian,Male,Black or African American,0.0
2011,Canadian,Male,American Indian or Alaska Native,0.0
2011,Canadian,Male,Asian,0.0
2011,Canadian,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Canadian,Male,Other,0.0
2011,Canadian,Male,Unknown,0.0
2011,Canadian,Male,More than one race,0.0
2011,Carter,Male,White,29.0
2011,Carter,Male,Black or African American,5.0
2011,Carter,Male,American Indian or Alaska Native,0.0
2011,Carter,Male,Asian,0.0
2011,Carter,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Carter,Male,Other,0.0
2011,Carter,Male,Unknown,0.0
2011,Carter,Male,More than one race,0.0
2011,Cherokee,Male,White,11.0
2011,Cherokee,Male,Black or African American,0.0
2011,Cherokee,Male,American Indian or Alaska Native,22.0
2011,Cherokee,Male,Asian,0.0
2011,Cherokee,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Cherokee,Male,Other,0.0
2011,Cherokee,Male,Unknown,0.0
2011,Cherokee,Male,More than one race,0.0
2011,Choctaw,Male,White,5.0
2011,Choctaw,Male,Black or African American,7.0
2011,Choctaw,Male,American Indian or Alaska Native,0.0
2011,Choctaw,Male,Asian,0.0
2011,Choctaw,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Choctaw,Male,Other,0.0
2011,Choctaw,Male,Unknown,0.0
2011,Choctaw,Male,More than one race,0.0
2011,Cimarron,Male,White,0.0
2011,Cimarron,Male,Black or African American,0.0
2011,Cimarron,Male,American Indian or Alaska Native,0.0
2011,Cimarron,Male,Asian,0.0
2011,Cimarron,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Cimarron,Male,Other,0.0
2011,Cimarron,Male,Unknown,0.0
2011,Cimarron,Male,More than one race,0.0
2011,Cleveland,Male,White,88.0
2011,Cleveland,Male,Black or African American,8.0
2011,Cleveland,Male,American Indian or Alaska Native,0.0
2011,Cleveland,Male,Asian,0.0
2011,Cleveland,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Cleveland,Male,Other,0.0
2011,Cleveland,Male,Unknown,0.0
2011,Cleveland,Male,More than one race,7.0
2011,Coal,Male,White,0.0
2011,Coal,Male,Black or African American,0.0
2011,Coal,Male,American Indian or Alaska Native,0.0
2011,Coal,Male,Asian,0.0
2011,Coal,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Coal,Male,Other,0.0
2011,Coal,Male,Unknown,0.0
2011,Coal,Male,More than one race,0.0
2011,Comanche,Male,White,33.0
2011,Comanche,Male,Black or African American,16.0
2011,Comanche,Male,American Indian or Alaska Native,0.0
2011,Comanche,Male,Asian,0.0
2011,Comanche,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Comanche,Male,Other,0.0
2011,Comanche,Male,Unknown,0.0
2011,Comanche,Male,More than one race,0.0
2011,Cotton,Male,White,0.0
2011,Cotton,Male,Black or African American,0.0
2011,Cotton,Male,American Indian or Alaska Native,0.0
2011,Cotton,Male,Asian,0.0
2011,Cotton,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Cotton,Male,Other,0.0
2011,Cotton,Male,Unknown,0.0
2011,Cotton,Male,More than one race,0.0
2011,Craig,Male,White,9.0
2011,Craig,Male,Black or African American,0.0
2011,Craig,Male,American Indian or Alaska Native,0.0
2011,Craig,Male,Asian,0.0
2011,Craig,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Craig,Male,Other,0.0
2011,Craig,Male,Unknown,0.0
2011,Craig,Male,More than one race,0.0
2011,Creek,Male,White,39.0
2011,Creek,Male,Black or African American,0.0
2011,Creek,Male,American Indian or Alaska Native,0.0
2011,Creek,Male,Asian,0.0
2011,Creek,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Creek,Male,Other,0.0
2011,Creek,Male,Unknown,0.0
2011,Creek,Male,More than one race,0.0
2011,Custer,Male,White,8.0
2011,Custer,Male,Black or African American,0.0
2011,Custer,Male,American Indian or Alaska Native,0.0
2011,Custer,Male,Asian,0.0
2011,Custer,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Custer,Male,Other,0.0
2011,Custer,Male,Unknown,0.0
2011,Custer,Male,More than one race,0.0
2011,Delaware,Male,White,18.0
2011,Delaware,Male,Black or African American,0.0
2011,Delaware,Male,American Indian or Alaska Native,10.0
2011,Delaware,Male,Asian,0.0
2011,Delaware,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Delaware,Male,Other,0.0
2011,Delaware,Male,Unknown,0.0
2011,Delaware,Male,More than one race,0.0
2011,Dewey,Male,White,0.0
2011,Dewey,Male,Black or African American,0.0
2011,Dewey,Male,American Indian or Alaska Native,0.0
2011,Dewey,Male,Asian,0.0
2011,Dewey,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Dewey,Male,Other,0.0
2011,Dewey,Male,Unknown,0.0
2011,Dewey,Male,More than one race,0.0
2011,Ellis,Male,White,0.0
2011,Ellis,Male,Black or African American,0.0
2011,Ellis,Male,American Indian or Alaska Native,0.0
2011,Ellis,Male,Asian,0.0
2011,Ellis,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Ellis,Male,Other,0.0
2011,Ellis,Male,Unknown,0.0
2011,Ellis,Male,More than one race,0.0
2011,Garfield,Male,White,25.0
2011,Garfield,Male,Black or African American,0.0
2011,Garfield,Male,American Indian or Alaska Native,0.0
2011,Garfield,Male,Asian,0.0
2011,Garfield,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Garfield,Male,Other,0.0
2011,Garfield,Male,Unknown,0.0
2011,Garfield,Male,More than one race,0.0
2011,Garvin,Male,White,23.0
2011,Garvin,Male,Black or African American,0.0
2011,Garvin,Male,American Indian or Alaska Native,0.0
2011,Garvin,Male,Asian,0.0
2011,Garvin,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Garvin,Male,Other,0.0
2011,Garvin,Male,Unknown,0.0
2011,Garvin,Male,More than one race,0.0
2011,Grady,Male,White,23.0
2011,Grady,Male,Black or African American,0.0
2011,Grady,Male,American Indian or Alaska Native,0.0
2011,Grady,Male,Asian,0.0
2011,Grady,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Grady,Male,Other,0.0
2011,Grady,Male,Unknown,0.0
2011,Grady,Male,More than one race,0.0
2011,Grant,Male,White,5.0
2011,Grant,Male,Black or African American,0.0
2011,Grant,Male,American Indian or Alaska Native,0.0
2011,Grant,Male,Asian,0.0
2011,Grant,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Grant,Male,Other,0.0
2011,Grant,Male,Unknown,0.0
2011,Grant,Male,More than one race,0.0
2011,Greer,Male,White,0.0
2011,Greer,Male,Black or African American,0.0
2011,Greer,Male,American Indian or Alaska Native,0.0
2011,Greer,Male,Asian,0.0
2011,Greer,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Greer,Male,Other,0.0
2011,Greer,Male,Unknown,0.0
2011,Greer,Male,More than one race,0.0
2011,Harmon,Male,White,0.0
2011,Harmon,Male,Black or African American,0.0
2011,Harmon,Male,American Indian or Alaska Native,0.0
2011,Harmon,Male,Asian,0.0
2011,Harmon,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Harmon,Male,Other,0.0
2011,Harmon,Male,Unknown,0.0
2011,Harmon,Male,More than one race,0.0
2011,Harper,Male,White,0.0
2011,Harper,Male,Black or African American,0.0
2011,Harper,Male,American Indian or Alaska Native,0.0
2011,Harper,Male,Asian,0.0
2011,Harper,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Harper,Male,Other,0.0
2011,Harper,Male,Unknown,0.0
2011,Harper,Male,More than one race,0.0
2011,Haskell,Male,White,8.0
2011,Haskell,Male,Black or African American,0.0
2011,Haskell,Male,American Indian or Alaska Native,0.0
2011,Haskell,Male,Asian,0.0
2011,Haskell,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Haskell,Male,Other,0.0
2011,Haskell,Male,Unknown,0.0
2011,Haskell,Male,More than one race,0.0
2011,Hughes,Male,White,6.0
2011,Hughes,Male,Black or African American,0.0
2011,Hughes,Male,American Indian or Alaska Native,6.0
2011,Hughes,Male,Asian,0.0
2011,Hughes,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Hughes,Male,Other,0.0
2011,Hughes,Male,Unknown,0.0
2011,Hughes,Male,More than one race,0.0
2011,Jackson,Male,White,11.0
2011,Jackson,Male,Black or African American,0.0
2011,Jackson,Male,American Indian or Alaska Native,0.0
2011,Jackson,Male,Asian,0.0
2011,Jackson,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Jackson,Male,Other,0.0
2011,Jackson,Male,Unknown,0.0
2011,Jackson,Male,More than one race,0.0
2011,Jefferson,Male,White,0.0
2011,Jefferson,Male,Black or African American,0.0
2011,Jefferson,Male,American Indian or Alaska Native,0.0
2011,Jefferson,Male,Asian,0.0
2011,Jefferson,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Jefferson,Male,Other,0.0
2011,Jefferson,Male,Unknown,0.0
2011,Jefferson,Male,More than one race,0.0
2011,Johnston,Male,White,9.0
2011,Johnston,Male,Black or African American,0.0
2011,Johnston,Male,American Indian or Alaska Native,0.0
2011,Johnston,Male,Asian,0.0
2011,Johnston,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Johnston,Male,Other,0.0
2011,Johnston,Male,Unknown,0.0
2011,Johnston,Male,More than one race,0.0
2011,Kay,Male,White,13.0
2011,Kay,Male,Black or African American,0.0
2011,Kay,Male,American Indian or Alaska Native,0.0
2011,Kay,Male,Asian,0.0
2011,Kay,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Kay,Male,Other,0.0
2011,Kay,Male,Unknown,0.0
2011,Kay,Male,More than one race,0.0
2011,Kingfisher,Male,White,8.0
2011,Kingfisher,Male,Black or African American,0.0
2011,Kingfisher,Male,American Indian or Alaska Native,0.0
2011,Kingfisher,Male,Asian,0.0
2011,Kingfisher,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Kingfisher,Male,Other,0.0
2011,Kingfisher,Male,Unknown,0.0
2011,Kingfisher,Male,More than one race,0.0
2011,Kiowa,Male,White,0.0
2011,Kiowa,Male,Black or African American,0.0
2011,Kiowa,Male,American Indian or Alaska Native,5.0
2011,Kiowa,Male,Asian,0.0
2011,Kiowa,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Kiowa,Male,Other,0.0
2011,Kiowa,Male,Unknown,0.0
2011,Kiowa,Male,More than one race,0.0
2011,Latimer,Male,White,8.0
2011,Latimer,Male,Black or African American,0.0
2011,Latimer,Male,American Indian or Alaska Native,0.0
2011,Latimer,Male,Asian,0.0
2011,Latimer,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Latimer,Male,Other,0.0
2011,Latimer,Male,Unknown,0.0
2011,Latimer,Male,More than one race,0.0
2011,Le Flore,Male,White,30.0
2011,Le Flore,Male,Black or African American,0.0
2011,Le Flore,Male,American Indian or Alaska Native,6.0
2011,Le Flore,Male,Asian,0.0
2011,Le Flore,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Le Flore,Male,Other,0.0
2011,Le Flore,Male,Unknown,0.0
2011,Le Flore,Male,More than one race,0.0
2011,Lincoln,Male,White,19.0
2011,Lincoln,Male,Black or African American,0.0
2011,Lincoln,Male,American Indian or Alaska Native,0.0
2011,Lincoln,Male,Asian,0.0
2011,Lincoln,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Lincoln,Male,Other,0.0
2011,Lincoln,Male,Unknown,0.0
2011,Lincoln,Male,More than one race,0.0
2011,Logan,Male,White,16.0
2011,Logan,Male,Black or African American,0.0
2011,Logan,Male,American Indian or Alaska Native,0.0
2011,Logan,Male,Asian,0.0
2011,Logan,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Logan,Male,Other,0.0
2011,Logan,Male,Unknown,0.0
2011,Logan,Male,More than one race,0.0
2011,Love,Male,White,0.0
2011,Love,Male,Black or African American,0.0
2011,Love,Male,American Indian or Alaska Native,0.0
2011,Love,Male,Asian,0.0
2011,Love,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Love,Male,Other,0.0
2011,Love,Male,Unknown,0.0
2011,Love,Male,More than one race,0.0
2011,McClain,Male,White,16.0
2011,McClain,Male,Black or African American,0.0
2011,McClain,Male,American Indian or Alaska Native,0.0
2011,McClain,Male,Asian,0.0
2011,McClain,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,McClain,Male,Other,0.0
2011,McClain,Male,Unknown,0.0
2011,McClain,Male,More than one race,0.0
2011,McCurtain,Male,White,19.0
2011,McCurtain,Male,Black or African American,0.0
2011,McCurtain,Male,American Indian or Alaska Native,7.0
2011,McCurtain,Male,Asian,0.0
2011,McCurtain,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,McCurtain,Male,Other,0.0
2011,McCurtain,Male,Unknown,0.0
2011,McCurtain,Male,More than one race,0.0
2011,McIntosh,Male,White,9.0
2011,McIntosh,Male,Black or African American,0.0
2011,McIntosh,Male,American Indian or Alaska Native,6.0
2011,McIntosh,Male,Asian,0.0
2011,McIntosh,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,McIntosh,Male,Other,0.0
2011,McIntosh,Male,Unknown,0.0
2011,McIntosh,Male,More than one race,0.0
2011,Major,Male,White,5.0
2011,Major,Male,Black or African American,0.0
2011,Major,Male,American Indian or Alaska Native,0.0
2011,Major,Male,Asian,0.0
2011,Major,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Major,Male,Other,0.0
2011,Major,Male,Unknown,0.0
2011,Major,Male,More than one race,0.0
2011,Marshall,Male,White,5.0
2011,Marshall,Male,Black or African American,0.0
2011,Marshall,Male,American Indian or Alaska Native,0.0
2011,Marshall,Male,Asian,0.0
2011,Marshall,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Marshall,Male,Other,0.0
2011,Marshall,Male,Unknown,0.0
2011,Marshall,Male,More than one race,0.0
2011,Mayes,Male,White,14.0
2011,Mayes,Male,Black or African American,0.0
2011,Mayes,Male,American Indian or Alaska Native,8.0
2011,Mayes,Male,Asian,0.0
2011,Mayes,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Mayes,Male,Other,0.0
2011,Mayes,Male,Unknown,0.0
2011,Mayes,Male,More than one race,0.0
2011,Murray,Male,White,7.0
2011,Murray,Male,Black or African American,0.0
2011,Murray,Male,American Indian or Alaska Native,0.0
2011,Murray,Male,Asian,0.0
2011,Murray,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Murray,Male,Other,0.0
2011,Murray,Male,Unknown,0.0
2011,Murray,Male,More than one race,0.0
2011,Muskogee,Male,White,32.0
2011,Muskogee,Male,Black or African American,8.0
2011,Muskogee,Male,American Indian or Alaska Native,11.0
2011,Muskogee,Male,Asian,0.0
2011,Muskogee,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Muskogee,Male,Other,0.0
2011,Muskogee,Male,Unknown,0.0
2011,Muskogee,Male,More than one race,0.0
2011,Noble,Male,White,5.0
2011,Noble,Male,Black or African American,0.0
2011,Noble,Male,American Indian or Alaska Native,0.0
2011,Noble,Male,Asian,0.0
2011,Noble,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Noble,Male,Other,0.0
2011,Noble,Male,Unknown,0.0
2011,Noble,Male,More than one race,0.0
2011,Nowata,Male,White,7.0
2011,Nowata,Male,Black or African American,0.0
2011,Nowata,Male,American Indian or Alaska Native,0.0
2011,Nowata,Male,Asian,0.0
2011,Nowata,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Nowata,Male,Other,0.0
2011,Nowata,Male,Unknown,0.0
2011,Nowata,Male,More than one race,0.0
2011,Okfuskee,Male,White,6.0
2011,Okfuskee,Male,Black or African American,0.0
2011,Okfuskee,Male,American Indian or Alaska Native,0.0
2011,Okfuskee,Male,Asian,0.0
2011,Okfuskee,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Okfuskee,Male,Other,0.0
2011,Okfuskee,Male,Unknown,0.0
2011,Okfuskee,Male,More than one race,0.0
2011,Oklahoma,Male,White,256.0
2011,Oklahoma,Male,Black or African American,102.0
2011,Oklahoma,Male,American Indian or Alaska Native,21.0
2011,Oklahoma,Male,Asian,0.0
2011,Oklahoma,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Oklahoma,Male,Other,30.0
2011,Oklahoma,Male,Unknown,0.0
2011,Oklahoma,Male,More than one race,13.0
2011,Okmulgee,Male,White,19.0
2011,Okmulgee,Male,Black or African American,0.0
2011,Okmulgee,Male,American Indian or Alaska Native,8.0
2011,Okmulgee,Male,Asian,0.0
2011,Okmulgee,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Okmulgee,Male,Other,0.0
2011,Okmulgee,Male,Unknown,0.0
2011,Okmulgee,Male,More than one race,0.0
2011,Osage,Male,White,15.0
2011,Osage,Male,Black or African American,0.0
2011,Osage,Male,American Indian or Alaska Native,5.0
2011,Osage,Male,Asian,0.0
2011,Osage,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Osage,Male,Other,0.0
2011,Osage,Male,Unknown,0.0
2011,Osage,Male,More than one race,0.0
2011,Ottawa,Male,White,8.0
2011,Ottawa,Male,Black or African American,0.0
2011,Ottawa,Male,American Indian or Alaska Native,0.0
2011,Ottawa,Male,Asian,0.0
2011,Ottawa,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Ottawa,Male,Other,0.0
2011,Ottawa,Male,Unknown,0.0
2011,Ottawa,Male,More than one race,0.0
2011,Pawnee,Male,White,12.0
2011,Pawnee,Male,Black or African American,0.0
2011,Pawnee,Male,American Indian or Alaska Native,0.0
2011,Pawnee,Male,Asian,0.0
2011,Pawnee,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Pawnee,Male,Other,0.0
2011,Pawnee,Male,Unknown,0.0
2011,Pawnee,Male,More than one race,0.0
2011,Payne,Male,White,35.0
2011,Payne,Male,Black or African American,0.0
2011,Payne,Male,American Indian or Alaska Native,0.0
2011,Payne,Male,Asian,0.0
2011,Payne,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Payne,Male,Other,0.0
2011,Payne,Male,Unknown,0.0
2011,Payne,Male,More than one race,0.0
2011,Pittsburg,Male,White,27.0
2011,Pittsburg,Male,Black or African American,0.0
2011,Pittsburg,Male,American Indian or Alaska Native,0.0
2011,Pittsburg,Male,Asian,0.0
2011,Pittsburg,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Pittsburg,Male,Other,0.0
2011,Pittsburg,Male,Unknown,0.0
2011,Pittsburg,Male,More than one race,0.0
2011,Pontotoc,Male,White,19.0
2011,Pontotoc,Male,Black or African American,0.0
2011,Pontotoc,Male,American Indian or Alaska Native,5.0
2011,Pontotoc,Male,Asian,0.0
2011,Pontotoc,Male,Native Hawaiian or Other Pacific Islander,0.0
2011,Pontotoc,Male,Other,0.0
